player_name,current_team,season,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,salary
Nic Claxton,BRK,2024-25,25.0,BRK,NBA,C,70.0,62.0,26.9,4.6,8.1,0.563,0.1,0.3,0.238,4.5,0.576,0.568,1.1,2.2,0.513,2.2,5.1,7.4,2.2,0.9,1.4,1.2,2.1,10.3,
Nick Richards,CHO,2022-23,25.0,CHO,NBA,C,65.0,9.0,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,
Nick Richards,CHO,2023-24,26.0,CHO,NBA,C,67.0,51.0,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,
Nick Smith Jr.,CHO,2023-24,19.0,CHO,NBA,SG,51.0,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,
Nick Smith Jr.,CHO,2024-25,20.0,CHO,NBA,SG,60.0,27.0,22.8,3.7,9.5,0.391,1.7,5.1,0.34,2.0,0.45,0.482,0.7,0.8,0.935,0.2,1.9,2.1,2.4,0.3,0.1,1.4,1.3,9.9,
Nickeil Alexander-Walker,MIN,2023-24,25.0,MIN,NBA,SG,82.0,20.0,23.4,2.9,6.6,0.439,1.6,4.1,0.391,1.3,0.517,0.56,0.6,0.8,0.8,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,
Nickeil Alexander-Walker,MIN,2024-25,26.0,MIN,NBA,SG,82.0,10.0,25.3,3.3,7.5,0.438,1.7,4.5,0.381,1.6,0.524,0.553,1.1,1.4,0.78,0.7,2.6,3.2,2.7,0.6,0.4,1.2,1.7,9.4,
Nicolas Batum,LAC,2022-23,34.0,LAC,NBA,PF,78.0,19.0,21.9,2.1,4.9,0.42,1.6,4.1,0.391,0.5,0.563,0.583,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1,
Nicolas Batum,LAC,2024-25,36.0,LAC,NBA,PF,78.0,8.0,17.5,1.3,3.1,0.437,1.1,2.6,0.433,0.2,0.457,0.622,0.2,0.3,0.81,0.6,2.2,2.8,1.1,0.7,0.5,0.4,1.4,4.0,
Nikola Jokić,DEN,2022-23,27.0,DEN,NBA,C,69.0,69.0,33.7,9.4,14.8,0.632,0.8,2.2,0.383,8.5,0.675,0.66,4.9,6.0,0.822,2.4,9.4,11.8,9.8,1.3,0.7,3.6,2.5,24.5,
Nikola Jokić,DEN,2023-24,28.0,DEN,NBA,C,79.0,79.0,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,
Nikola Jokić,DEN,2024-25,29.0,DEN,NBA,C,70.0,70.0,36.7,11.2,19.5,0.576,2.0,4.7,0.417,9.3,0.627,0.627,5.2,6.4,0.8,2.9,9.9,12.7,10.2,1.8,0.6,3.3,2.3,29.6,
Nikola Jović,MIA,2022-23,19.0,MIA,NBA,PF,15.0,8.0,13.6,1.9,4.6,0.406,0.5,2.3,0.229,1.3,0.588,0.464,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5,
Nikola Jović,MIA,2023-24,20.0,MIA,NBA,PF,46.0,38.0,19.5,2.8,6.1,0.452,1.4,3.5,0.399,1.3,0.525,0.568,0.7,1.0,0.702,0.5,3.6,4.2,2.0,0.5,0.3,0.9,1.8,7.7,
Nikola Jović,MIA,2024-25,21.0,MIA,NBA,PF,46.0,10.0,25.1,3.7,8.2,0.456,1.7,4.6,0.371,2.0,0.563,0.56,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,
Nikola Vučević,CHI,2022-23,32.0,CHI,NBA,C,82.0,82.0,33.5,7.3,14.0,0.52,1.5,4.2,0.349,5.8,0.594,0.573,1.6,1.9,0.835,1.9,9.1,11.0,3.2,0.7,0.7,1.7,2.2,17.6,
Nikola Vučević,CHI,2023-24,33.0,CHI,NBA,C,76.0,74.0,34.3,7.7,15.9,0.484,1.2,4.1,0.294,6.5,0.55,0.522,1.4,1.7,0.822,2.8,7.8,10.5,3.3,0.7,0.8,1.6,2.5,18.0,
Nikola Vučević,CHI,2024-25,34.0,CHI,NBA,C,73.0,72.0,31.2,7.5,14.2,0.53,1.8,4.4,0.402,5.8,0.587,0.592,1.6,2.0,0.805,2.4,7.6,10.1,3.5,0.8,0.7,1.6,2.2,18.5,
Noah Clowney,BRK,2023-24,19.0,BRK,NBA,PF,23.0,4.0,16.1,2.2,4.0,0.538,0.5,1.4,0.364,1.7,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,
Noah Clowney,BRK,2024-25,20.0,BRK,NBA,PF,46.0,20.0,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.0,0.414,0.474,1.5,1.7,0.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1,
Norman Powell,LAC,2022-23,29.0,LAC,NBA,SG,60.0,8.0,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,0.534,0.559,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,
Norman Powell,LAC,2023-24,30.0,LAC,NBA,SG,76.0,3.0,26.2,4.9,10.1,0.486,2.2,5.1,0.435,2.7,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,
Norman Powell,LAC,2024-25,31.0,LAC,NBA,SG,60.0,60.0,32.6,7.6,15.8,0.484,3.0,7.1,0.418,4.6,0.538,0.578,3.6,4.4,0.804,0.4,2.8,3.2,2.1,1.2,0.2,1.8,1.9,21.8,
OG Anunoby,NYK,2022-23,25.0,TOR,NBA,SF,67.0,67.0,35.6,6.3,13.2,0.476,2.1,5.5,0.387,4.2,0.539,0.556,2.1,2.5,0.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8,
OG Anunoby,NYK,2024-25,27.0,NYK,NBA,PF,74.0,74.0,36.6,6.6,13.9,0.476,2.3,6.2,0.372,4.3,0.561,0.559,2.5,3.1,0.81,1.3,3.5,4.8,2.2,1.5,0.9,1.4,2.3,18.0,
Obi Toppin,IND,2022-23,24.0,NYK,NBA,PF,67.0,5.0,15.7,2.8,6.3,0.446,1.3,3.7,0.344,1.5,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,
Obi Toppin,IND,2023-24,25.0,IND,NBA,PF,82.0,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,
Obi Toppin,IND,2024-25,26.0,IND,NBA,PF,79.0,4.0,19.6,4.0,7.6,0.529,1.4,3.8,0.365,2.6,0.695,0.621,1.1,1.4,0.781,0.7,3.3,4.0,1.6,0.6,0.4,0.9,1.4,10.5,
Ochai Agbaji,TOR,2022-23,22.0,UTA,NBA,SG,59.0,22.0,20.5,2.8,6.5,0.427,1.4,3.9,0.355,1.4,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9,
Ochai Agbaji,TOR,2024-25,24.0,TOR,NBA,SG,64.0,45.0,27.2,4.2,8.3,0.498,1.6,4.0,0.399,2.6,0.587,0.593,0.5,0.8,0.708,1.0,2.8,3.8,1.5,0.9,0.5,0.8,2.0,10.4,
Olivier-Maxence Prosper,DAL,2023-24,21.0,DAL,NBA,PF,40.0,1.0,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,
Olivier-Maxence Prosper,DAL,2024-25,22.0,DAL,NBA,PF,52.0,4.0,11.2,1.3,3.3,0.402,0.2,1.0,0.235,1.1,0.472,0.437,0.9,1.5,0.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,
Onyeka Okongwu,ATL,2022-23,22.0,ATL,NBA,C,80.0,18.0,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,
Onyeka Okongwu,ATL,2023-24,23.0,ATL,NBA,C,55.0,8.0,25.5,4.1,6.6,0.611,0.4,1.3,0.333,3.6,0.676,0.642,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,
Onyeka Okongwu,ATL,2024-25,24.0,ATL,NBA,C,74.0,40.0,27.9,5.2,9.2,0.567,0.6,2.0,0.324,4.6,0.634,0.602,2.2,2.9,0.759,3.0,5.9,8.9,2.3,0.9,0.9,1.2,2.6,13.4,
Orlando Robinson,MIA,2022-23,22.0,MIA,NBA,C,31.0,1.0,13.7,1.5,2.9,0.528,0.0,0.2,0.0,1.5,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,
Orlando Robinson,MIA,2023-24,23.0,MIA,NBA,C,36.0,7.0,8.4,1.0,2.0,0.5,0.2,0.4,0.533,0.8,0.491,0.556,0.5,0.7,0.76,0.8,1.6,2.3,0.9,0.2,0.2,0.5,1.0,2.8,
Oscar Tshiebwe,UTA,2023-24,24.0,IND,NBA,PF,8.0,0.0,5.3,1.3,2.5,0.5,0.0,0.0,,1.3,0.5,0.5,0.8,1.0,0.75,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,
Oscar Tshiebwe,UTA,2024-25,25.0,UTA,NBA,C,14.0,1.0,18.2,3.0,5.0,0.6,0.0,0.0,,3.0,0.6,0.6,1.6,2.2,0.742,3.3,5.4,8.7,0.6,0.9,0.1,0.7,1.7,7.6,
Oshae Brissett,PHI,2022-23,24.0,IND,NBA,PF,65.0,2.0,16.7,1.9,4.9,0.386,0.7,2.4,0.31,1.2,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,
Oshae Brissett,PHI,2023-24,25.0,BOS,NBA,SF,55.0,1.0,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,
Oshae Brissett,PHI,2024-25,26.0,PHI,NBA,SF,6.0,2.0,23.7,3.2,6.5,0.487,1.0,3.0,0.333,2.2,0.619,0.564,1.3,2.3,0.571,1.2,2.5,3.7,0.7,0.7,0.5,1.3,2.3,8.7,
Oso Ighodaro,PHO,2024-25,22.0,PHO,NBA,PF,61.0,6.0,17.1,1.9,3.1,0.604,0.0,0.0,0.0,1.9,0.611,0.604,0.5,0.8,0.58,1.1,2.6,3.6,1.2,0.5,0.5,0.6,1.7,4.2,
Ousmane Dieng,OKC,2022-23,19.0,OKC,NBA,PF,39.0,1.0,14.6,1.9,4.6,0.42,0.7,2.5,0.265,1.3,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,
Ousmane Dieng,OKC,2023-24,20.0,OKC,NBA,PF,33.0,0.0,11.1,1.5,3.5,0.422,0.6,2.1,0.3,0.8,0.609,0.513,0.4,0.5,0.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4.0,
Ousmane Dieng,OKC,2024-25,21.0,OKC,NBA,C,37.0,1.0,10.9,1.5,3.4,0.432,0.6,1.9,0.324,0.8,0.574,0.524,0.3,0.4,0.688,0.5,1.7,2.2,0.8,0.5,0.2,0.5,0.9,3.8,
P.J. Tucker,NYK,2022-23,37.0,PHI,NBA,PF,75.0,75.0,25.6,1.3,3.0,0.427,0.7,1.9,0.393,0.5,0.482,0.549,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,3.5,
P.J. Tucker,NYK,2024-25,39.0,NYK,NBA,SF,3.0,1.0,19.3,1.0,2.3,0.429,1.0,2.0,0.5,0.0,0.0,0.643,0.0,0.0,,1.3,1.3,2.7,0.0,0.3,0.3,0.3,2.7,3.0,
P.J. Washington,DAL,2022-23,24.0,CHO,NBA,PF,73.0,73.0,32.6,5.9,13.4,0.444,2.0,5.9,0.348,3.9,0.518,0.52,1.7,2.4,0.73,1.0,3.9,4.9,2.4,0.9,1.1,1.5,2.6,15.7,
P.J. Washington,DAL,2024-25,26.0,DAL,NBA,PF,57.0,56.0,32.2,5.3,11.7,0.453,1.6,4.2,0.381,3.7,0.493,0.521,2.5,3.5,0.722,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,
PJ Dozier,MIN,2022-23,26.0,SAC,NBA,SF,16.0,0.0,4.9,0.6,2.1,0.303,0.1,1.0,0.125,0.5,0.471,0.333,0.0,0.0,,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4,1.4,
PJ Dozier,MIN,2023-24,,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJ Dozier,MIN,2024-25,28.0,MIN,NBA,SG,9.0,0.0,3.9,0.2,0.3,0.667,0.2,0.3,0.667,0.0,,1.0,0.1,0.7,0.167,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8,
PJ Hall,DEN,2024-25,22.0,DEN,NBA,C,19.0,0.0,3.5,0.7,1.3,0.583,0.1,0.4,0.25,0.6,0.75,0.625,0.2,0.2,0.75,0.3,0.8,1.2,0.2,0.0,0.2,0.1,0.6,1.7,
Pacome Dadiet,NYK,2024-25,19.0,NYK,NBA,SG,18.0,0.0,6.2,0.6,1.7,0.323,0.3,1.1,0.316,0.2,0.333,0.419,0.2,0.3,0.667,0.2,0.8,1.0,0.3,0.2,0.1,0.2,0.4,1.7,
Paolo Banchero,ORL,2022-23,20.0,ORL,NBA,PF,72.0,72.0,33.8,6.7,15.6,0.427,1.2,4.0,0.298,5.5,0.471,0.465,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0,
Paolo Banchero,ORL,2023-24,21.0,ORL,NBA,PF,80.0,80.0,35.0,8.0,17.6,0.455,1.5,4.4,0.339,6.5,0.493,0.497,5.1,7.0,0.725,1.0,5.9,6.9,5.4,0.9,0.6,3.1,1.9,22.6,
Paolo Banchero,ORL,2024-25,22.0,ORL,NBA,PF,46.0,46.0,34.4,9.0,19.8,0.452,1.9,5.9,0.32,7.1,0.509,0.5,6.1,8.4,0.727,1.1,6.4,7.5,4.8,0.8,0.6,3.0,2.1,25.9,
Pascal Siakam,IND,2022-23,28.0,TOR,NBA,PF,71.0,71.0,37.4,8.9,18.5,0.48,1.3,4.0,0.324,7.6,0.523,0.515,5.2,6.7,0.774,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,24.2,
Pascal Siakam,IND,2024-25,30.0,IND,NBA,PF,78.0,78.0,32.7,7.9,15.2,0.519,1.6,4.2,0.389,6.2,0.568,0.572,2.9,3.9,0.734,1.7,5.2,6.9,3.4,0.9,0.5,1.4,2.4,20.2,
Pat Connaughton,MIL,2022-23,30.0,MIL,NBA,SF,61.0,33.0,23.7,2.7,6.9,0.392,1.8,5.3,0.339,0.9,0.566,0.521,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,
Pat Connaughton,MIL,2023-24,31.0,MIL,NBA,SF,76.0,3.0,22.1,2.0,4.6,0.435,1.1,3.1,0.345,0.9,0.633,0.553,0.6,0.8,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,1.3,5.6,
Pat Connaughton,MIL,2024-25,32.0,MIL,NBA,SG,41.0,1.0,14.7,2.0,4.3,0.469,0.6,2.0,0.321,1.4,0.594,0.542,0.6,0.8,0.774,0.5,2.2,2.7,1.7,0.2,0.3,0.6,1.1,5.3,
Pat Spencer,GSW,2023-24,27.0,GSW,NBA,PG,6.0,0.0,4.3,0.3,0.7,0.5,0.0,0.3,0.0,0.3,1.0,0.5,0.0,0.0,,0.3,0.3,0.7,0.8,0.0,0.0,0.2,0.2,0.7,
Pat Spencer,GSW,2024-25,28.0,GSW,NBA,PG,39.0,0.0,6.4,1.1,2.6,0.406,0.1,0.6,0.227,0.9,0.456,0.431,0.3,0.4,0.733,0.4,0.8,1.2,1.2,0.4,0.1,0.5,0.5,2.5,
Patrick Baldwin Jr.,WAS,2022-23,20.0,GSW,NBA,SF,31.0,0.0,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.4,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9,
Patrick Baldwin Jr.,WAS,2023-24,21.0,WAS,NBA,SF,38.0,7.0,13.0,1.6,4.1,0.381,0.8,2.6,0.32,0.7,0.483,0.481,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4,
Patrick Williams,CHI,2022-23,21.0,CHI,NBA,PF,82.0,65.0,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,0.498,0.549,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,
Patrick Williams,CHI,2023-24,22.0,CHI,NBA,PF,43.0,30.0,27.3,3.7,8.3,0.443,1.4,3.4,0.399,2.3,0.474,0.525,1.2,1.5,0.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0,
Patrick Williams,CHI,2024-25,23.0,CHI,NBA,PF,63.0,36.0,25.0,3.3,8.2,0.397,1.5,4.3,0.353,1.7,0.447,0.49,1.0,1.3,0.723,0.7,3.1,3.8,2.0,0.8,0.5,1.4,1.4,9.0,
Patty Mills,BRK,2022-23,34.0,BRK,NBA,PG,40.0,2.0,14.2,2.2,5.2,0.411,1.2,3.4,0.366,0.9,0.493,0.529,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,6.2,
Paul George,PHI,2022-23,32.0,LAC,NBA,SF,56.0,56.0,34.6,8.2,17.9,0.457,2.8,7.6,0.371,5.4,0.521,0.536,4.6,5.3,0.871,0.8,5.3,6.1,5.1,1.5,0.4,3.1,2.8,23.8,
Paul George,PHI,2023-24,33.0,LAC,NBA,PF,74.0,74.0,33.8,7.9,16.7,0.471,3.3,7.9,0.413,4.6,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,2.7,22.6,
Paul George,PHI,2024-25,34.0,PHI,NBA,PF,41.0,41.0,32.5,6.0,13.9,0.43,2.3,6.5,0.358,3.6,0.493,0.514,1.9,2.4,0.814,0.6,4.8,5.3,4.3,1.8,0.5,2.6,2.5,16.2,
Paul Reed,DET,2022-23,23.0,PHI,NBA,C,69.0,2.0,10.9,1.8,3.0,0.593,0.0,0.1,0.167,1.8,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,
Paul Reed,DET,2023-24,24.0,PHI,NBA,C,82.0,24.0,19.4,3.2,5.9,0.54,0.3,0.7,0.368,2.9,0.563,0.561,0.7,1.0,0.718,2.4,3.6,6.0,1.3,0.8,1.0,0.8,2.4,7.3,
Paul Reed,DET,2024-25,25.0,DET,NBA,C,45.0,0.0,9.7,1.6,3.2,0.507,0.2,0.6,0.286,1.4,0.561,0.535,0.7,0.9,0.762,0.9,1.8,2.7,1.0,0.9,0.6,0.6,1.7,4.1,
Payton Pritchard,BOS,2022-23,25.0,BOS,NBA,PG,48.0,3.0,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,
Payton Pritchard,BOS,2023-24,26.0,BOS,NBA,PG,82.0,5.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,
Payton Pritchard,BOS,2024-25,27.0,BOS,NBA,PG,80.0,3.0,28.4,5.1,10.8,0.472,3.2,7.8,0.407,1.9,0.642,0.62,0.9,1.1,0.845,1.3,2.6,3.8,3.5,0.9,0.2,1.0,1.5,14.3,
Pelle Larsson,MIA,2024-25,23.0,MIA,NBA,SG,55.0,8.0,14.2,1.6,3.7,0.438,0.6,1.7,0.337,1.0,0.528,0.517,0.7,1.1,0.672,0.5,1.2,1.7,1.2,0.6,0.1,0.4,1.7,4.6,
Pete Nance,CLE,2023-24,23.0,CLE,NBA,PF,8.0,0.0,3.4,0.1,0.8,0.167,0.1,0.1,1.0,0.0,0.0,0.25,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,
Peyton Watson,DEN,2022-23,20.0,DEN,NBA,SG,23.0,2.0,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,
Peyton Watson,DEN,2023-24,21.0,DEN,NBA,SF,80.0,4.0,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,
Peyton Watson,DEN,2024-25,22.0,DEN,NBA,SF,68.0,18.0,24.4,3.0,6.3,0.477,0.7,2.0,0.353,2.3,0.534,0.533,1.4,2.0,0.693,0.7,2.7,3.4,1.4,0.7,1.4,0.8,1.8,8.1,
Phillip Wheeler,PHI,2024-25,22.0,PHI,NBA,PF,5.0,0.0,8.8,0.6,4.2,0.143,0.0,2.0,0.0,0.6,0.273,0.143,0.4,0.4,1.0,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6,
Precious Achiuwa,NYK,2022-23,23.0,TOR,NBA,C,55.0,12.0,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,
Precious Achiuwa,NYK,2024-25,25.0,NYK,NBA,C,57.0,10.0,20.5,2.9,5.7,0.502,0.2,0.6,0.278,2.7,0.529,0.517,0.7,1.2,0.594,1.8,3.8,5.6,1.0,0.8,0.7,0.8,1.4,6.6,
Quentin Grimes,NYK,2022-23,22.0,NYK,NBA,SG,71.0,66.0,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,
Quenton Jackson,IND,2022-23,24.0,WAS,NBA,PG,9.0,0.0,15.0,2.1,4.7,0.452,0.1,1.3,0.083,2.0,0.6,0.464,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2,
Quenton Jackson,IND,2023-24,25.0,IND,NBA,PG,3.0,0.0,3.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.7,0.7,1.0,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.3,0.7,
Quenton Jackson,IND,2024-25,26.0,IND,NBA,PG,28.0,7.0,13.6,2.1,4.4,0.475,0.5,1.4,0.375,1.5,0.524,0.537,1.1,1.4,0.775,0.5,1.1,1.6,1.9,0.8,0.2,0.6,1.5,5.8,
Quincy Olivari,LAL,2024-25,23.0,LAL,NBA,PG,2.0,0.0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,
Quinten Post,GSW,2024-25,24.0,GSW,NBA,PF,42.0,14.0,16.3,2.9,6.5,0.449,1.7,4.3,0.408,1.2,0.526,0.582,0.5,0.6,0.778,0.8,2.7,3.5,1.3,0.4,0.4,0.8,2.0,8.1,
RJ Barrett,TOR,2022-23,22.0,NYK,NBA,SG,73.0,73.0,33.9,7.0,16.1,0.434,1.7,5.3,0.31,5.3,0.495,0.485,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,
RJ Barrett,TOR,2024-25,24.0,TOR,NBA,SF,58.0,58.0,32.2,7.9,16.9,0.468,1.8,5.3,0.35,6.1,0.522,0.523,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.8,2.4,21.1,
RayJ Dennis,IND,2024-25,23.0,IND,NBA,PG,11.0,0.0,6.4,1.0,3.0,0.333,0.5,1.9,0.286,0.5,0.417,0.424,0.2,0.2,1.0,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7,
Rayan Rupert,POR,2023-24,19.0,POR,NBA,SG,39.0,12.0,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,
Rayan Rupert,POR,2024-25,20.0,POR,NBA,SG,52.0,0.0,8.8,1.1,2.7,0.408,0.3,1.1,0.271,0.8,0.506,0.465,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,
Reed Sheppard,HOU,2024-25,20.0,HOU,NBA,PG,52.0,3.0,12.6,1.6,4.6,0.351,0.9,2.7,0.338,0.7,0.371,0.452,0.3,0.3,0.813,0.3,1.2,1.5,1.4,0.7,0.3,0.7,1.0,4.4,
Reggie Jackson,PHI,2023-24,33.0,DEN,NBA,PG,82.0,23.0,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,
Reggie Jackson,PHI,2024-25,34.0,PHI,NBA,PG,31.0,1.0,12.4,1.7,4.3,0.391,0.8,2.4,0.338,0.9,0.458,0.485,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4,
Richaun Holmes,WAS,2022-23,29.0,SAC,NBA,C,42.0,1.0,8.3,1.3,2.1,0.618,0.1,0.2,0.625,1.2,0.617,0.646,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1,
Richaun Holmes,WAS,2024-25,31.0,WAS,NBA,PF,31.0,7.0,17.2,2.9,4.5,0.647,0.0,0.1,0.0,2.9,0.662,0.647,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.3,0.7,0.7,1.6,7.4,
Ricky Council IV,PHI,2023-24,22.0,PHI,NBA,SG,32.0,0.0,9.0,1.7,3.5,0.482,0.4,1.0,0.375,1.3,0.525,0.536,1.7,2.2,0.746,0.4,1.0,1.4,0.5,0.3,0.0,0.2,0.5,5.4,
Ricky Council IV,PHI,2024-25,23.0,PHI,NBA,SF,73.0,12.0,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.7,0.488,0.442,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.4,0.2,0.7,0.9,7.3,
Riley Minix,SAS,2024-25,24.0,SAS,NBA,SF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
